Sl.No.,Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,Material_Involved_Clean,Movement_Type_Clean,has_history_date,event_year,slope_deg,rainfall_mm,soil_moisture_mm,label
1865,AP/LDV/82P11/2022/LS80,Arunachal Pradesh,Dibang Valley,LS-80,NH-13,28.638336,95.856331,Debris,Slide,Debris,Slide,0,,29.27,15.50713115,0.399529611,1
1866,AR/US/82P02/2022/073,Arunachal Pradesh,Upper Siang,Yingkiong Slide 1,NH-513,28.639389,95.033639,Debris,Slide,Debris,Slide,0,,13.63,17.53991803,0.40713627,1
1738,AP/LDV/82P16/2022/109,Arunachal Pradesh,Lower Dibang Valley,From Hunli 9.5 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.308943,95.966462,Debris,Slide,Debris,Slide,0,,15.94,18.48991803,0.477602664,1
1739,AP/LDV/82P15/2022/19,Arunachal Pradesh,Dibang Valley,13 km NE of Dambuk,NH-313 (Roing-Pasighat road),28.309002,95.754702,Rock,Slide,Rock,Slide,0,,18.06,15.50713115,0.399529611,1
1740,AP/LDV/82P16/2022/108,Arunachal Pradesh,Lower Dibang Valley,From Hunli 9.66 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.309676,95.967453,Debris,Slide,Debris,Slide,0,,18.25,18.48991803,0.477602664,1
1741,AP/LDV/82P16/2022/112,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11.7 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.30984,95.984084,Rock,Slide,Rock,Slide,0,,8.13,18.48991803,0.477602664,1
1742,AP/LDV/82P16/2022/151,Arunachal Pradesh,Lower Dibang Valley,"Hunli landslide. From Mayudia Pass
27.6 kms along NH-313 towards Hunli",NH-313 (Roing-Anini road),28.309975,95.952909,Rock,Fall,Rock,Fall,0,,4.11,18.48991803,0.477602664,1
1743,AR/US/82P04/2022/019,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 10,NH-513,28.3105,95.197472,Soil,Slide,Soil,Slide,0,,7.93,17.53991803,0.40713627,1
1744,AR/WSI/82L11/2021/16,Arunachal Pradesh,West Siang,Kamba-Kaying road slide,Aalo-Kaying Highway,28.310626,94.675637,Debris,Slide,Debris,Slide,0,,3.19,18.93540984,0.409689037,1
1713,AR/ESI/82L15/2022/56,Arunachal Pradesh,East Siang,Boleng Road Slide,Boleng Road,28.269497,94.982531,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,6.46,21.94893443,0.474554235,1
1714,AP/E-Siang/82P8/2022/LS37,Arunachal Pradesh,Lower Dibang Valley,LS-37,"NH-13, Sesseri Bridge",28.26986,95.610757,Debris,Slide,Debris,Slide,0,,9.54,18.48991803,0.477602664,1
1716,AR/US/82P04/2022/017,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 8,NH-513,28.272,95.208417,Debris,Slide,Debris,Slide,0,,13.15,17.53991803,0.40713627,1
1717,AP/LDV/82P15/2022/15,Arunachal Pradesh,Lower Dibang Valley,"From Roing 29.8 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.273544,95.789425,Debris,Slide,Debris,Slide,0,,4.01,18.48991803,0.477602664,1
1718,AR/ANJ/91D11/2014/30,Arunachal Pradesh,Anjaw,Unknown,HMC road,28.27378,96.57031,Debris,Slide,Debris,Slide,1,2012,29.16,24.98196721,0.420789959,1
1719,AR/ESI/82L15/2022/57,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.274019,94.962496,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,2.06,21.94893443,0.474554235,1
1720,AP/LDV/82P15/2022/14,Arunachal Pradesh,Lower Dibang Valley,"From Roing 30.4 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.277716,95.789358,Debris,Slide,Debris,Slide,0,,9.89,18.48991803,0.477602664,1
1721,AR/ESI/82L15/2022/58,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.280246,94.953896,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,0.93,21.94893443,0.474554235,1
1722,AR/US/82P04/2022/018,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 9,NH-513,28.2805,95.201556,Soil,Slide,Soil,Slide,0,,0.21,17.53991803,0.40713627,1
1754,AP/LDV/82P16/2022/121,Arunachal Pradesh,Lower Dibang Valley,From Hunli 1.5 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.319141,95.956918,Debris,Slide,Debris,Slide,0,,0.98,18.48991803,0.477602664,1
1755,AP/DV/82P15/2022/105,Arunachal Pradesh,Dibang Valley,"From Roing 36.8 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.321143,95.779346,Debris,Slide,Debris,Slide,0,,15.13,15.50713115,0.399529611,1
1756,AP/DV/82P15/2022/8,Arunachal Pradesh,Dibang Valley,"From Roing 37.2 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.32225,95.780295,Rock,Fall,Rock,Fall,0,,9.59,15.50713115,0.399529611,1
1757,AR/US/82P04/2022/023,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 14,NH-513,28.322889,95.203694,Debris,Slide,Debris,Slide,0,,8.88,17.53991803,0.40713627,1
1758,AP/DV/82P15/2022/10,Arunachal Pradesh,Dibang Valley,"From Roing 37.3 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.327545,95.783923,Debris,Slide,Debris,Slide,0,,2.42,15.50713115,0.399529611,1
1759,AP/DV/82P15/2022/9,Arunachal Pradesh,Dibang Valley,"From Roing 38 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.330336,95.794313,Rock,Fall,Rock,Fall,0,,3.44,15.50713115,0.399529611,1
1760,AP/DV/82P15/2022/106,Arunachal Pradesh,Dibang Valley,"From Roing 37.6 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.335249,95.788465,Rock,Slide,Rock,Slide,0,,10.38,15.50713115,0.399529611,1
1729,AP/LDV/82P15/2022/12,Arunachal Pradesh,Lower Dibang Valley,"From Roing 32 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.289254,95.785468,Rock,Slide,Rock,Slide,0,,3.7,18.48991803,0.477602664,1
1730,AR/US/82P04/2022/025,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 16,NH-513,28.291556,95.199111,Debris,Slide,Debris,Slide,0,,1.6,17.53991803,0.40713627,1
1731,AP/DV/82P15/2022/13,Arunachal Pradesh,Dibang Valley,0.7 km west of landslide no. 12,"Newly connstructing Roing-
Hunli/ Anini road NH-313",28.291703,95.77618,Rock,Slide,Rock,Slide,0,,3.65,15.50713115,0.399529611,1
1732,AP/LDV/82P16/2022/154,Arunachal Pradesh,Lower Dibang Valley,"65kms landslide. From Mayudia Pass
11.9 kms along NH-313 towards Hunli",NH-313 (Roing-Anini road),28.296668,95.92282,Debris,Slide,Debris,Slide,0,,8.13,18.48991803,0.477602664,1
1733,AP/DV/82P15/2022/11,Arunachal Pradesh,Dibang Valley,"From Roing 33.4 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.297476,95.791016,Debris,Slide,Debris,Slide,0,,7.17,15.50713115,0.399529611,1
1734,AR/US/82P04/2022/024,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 15,NH-513,28.301694,95.195361,Debris,Slide,Debris,Slide,0,,1.18,17.53991803,0.40713627,1
1735,AR/ESI/82L15/2022/60,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.303771,94.948727,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,6.15,21.94893443,0.474554235,1
1736,AP/LDV/82P16/2022/117,Arunachal Pradesh,Lower Dibang Valley,From Hunli 10.2 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.308592,95.971041,Debris,Slide,Debris,Slide,0,,11.53,18.48991803,0.477602664,1
1737,AP/LDV/82P16/2022/116,Arunachal Pradesh,Lower Dibang Valley,From Hunli 10.4 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.308841,95.973238,Debris,Slide,Debris,Slide,0,,11.72,18.48991803,0.477602664,1
1766,AR/US/82P04/2022/022,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 13,NH-513,28.366417,95.221194,Debris,Slide,Debris,Slide,0,,7.93,17.53991803,0.40713627,1
1767,AR/US/82P04/2022/020,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 11,NH-513,28.378694,95.230667,Debris,Slide,Debris,Slide,0,,1.85,17.53991803,0.40713627,1
1768,AR/US/82P04/2022/021,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 12,NH-513,28.384833,95.233806,Debris,Slide,Debris,Slide,0,,1.03,17.53991803,0.40713627,1
1769,AR/US/82P04/2022/042,Arunachal Pradesh,Upper Siang,Pasi-Tinali Slide 1,NH 513,28.386722,95.240833,Debris,Slide,Debris,Slide,0,,3.29,17.53991803,0.40713627,1
1770,AR/US/82P04/2022/043,Arunachal Pradesh,Upper Siang,Pasi-Tinali Slide 2,NH 513,28.386806,95.240111,Rock,Slide,Rock,Slide,0,,4.88,17.53991803,0.40713627,1
1772,AR/US/82P04/2022/041,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 4,NH 513,28.399111,95.241361,Debris,slide,Debris,Slide,0,,1.6,17.53991803,0.40713627,1
1773,AR/US/82P04/2022/044,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 5,NH 513,28.402139,95.243944,Debris,slide,Debris,Slide,0,,4.26,17.53991803,0.40713627,1
1774,AR/US/82P04/2022/040,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 3,NH 513,28.402417,95.245944,Debris,slide,Debris,Slide,0,,7.42,17.53991803,0.40713627,1
1775,AR/US/82P04/2022/039,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 2,NH 513,28.412722,95.247722,Debris,slide,Debris,Slide,0,,4.32,17.53991803,0.40713627,1
1776,AR/US/82P04/2022/038,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 1,NH 513,28.415028,95.247083,Debris,slide,Debris,Slide,0,,2.52,17.53991803,0.40713627,1
1745,AP/LDV/82P16/2022/113,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11.4 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.31085,95.979868,Debris,Slide,Debris,Slide,0,,7.22,18.48991803,0.477602664,1
1747,AP/LDV/82P16/2022/114,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.312731,95.975665,Debris,Slide,Debris,Slide,0,,11.62,18.48991803,0.477602664,1
1748,AP/LDV/82P16/2022/115,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11.1 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.312795,95.97654,Debris,Slide,Debris,Slide,0,,9.74,18.48991803,0.477602664,1
1749,AP/LDV/82P16/2022/110,Arunachal Pradesh,Lower Dibang Valley,From Hunli 8.3 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.313528,95.966611,Rock,Slide,Rock,Slide,0,,17.87,18.48991803,0.477602664,1
1750,AP/LDV/82P16/2022/118,Arunachal Pradesh,Lower Dibang Valley,From Hunli 7.6 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.314581,95.966345,Debris,Slide,Debris,Slide,0,,16.84,18.48991803,0.477602664,1
1753,AP/LDV/82P16/2022/120,Arunachal Pradesh,Lower Dibang Valley,From Hunli 2.1 km along HMH road,"Hunli-Metengliang-Hayuliang
(HMH) road",28.31731,95.956718,Debris,Slide,Debris,Slide,0,,3.03,18.48991803,0.477602664,1
1782,AR/WSI/82L11/2021/22,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.436019,94.668744,Debris,Slide,Debris,Slide,0,,4.67,18.93540984,0.409689037,1
1783,AP/DV/82P15/2022/149,Arunachal Pradesh,Dibang Valley,"From Hunli 39 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.438898,95.85009,Debris,Slide,Debris,Slide,0,,6.31,15.50713115,0.399529611,1
1784,AR/WSI/82L11/2021/23,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.439344,94.669332,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,18.06,18.93540984,0.409689037,1
1785,AR/WSI/82L11/2021/24,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.440082,94.66913,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,21.08,18.93540984,0.409689037,1
1786,AR/WSI/82L11/2021/25,Arunachal Pradesh,West Siang,Thumbin slide,Aalo-Tato Road,28.443016,94.664795,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,18.2,18.93540984,0.409689037,1
1787,AR/WSI/82L11/2021/26,Arunachal Pradesh,West Siang,Thumbin Slide 2,Aalo-tato Road,28.443033,94.668074,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,20.9,18.93540984,0.409689037,1
1788,AP/DV/82P15/2022/148,Arunachal Pradesh,Dibang Valley,"Yelmo landslide. From Hunli 42.5 kms
along NH-313 towards Anini",NH-313 (Roing-Anini road),28.448428,95.855303,Debris,Slide,Debris,Slide,0,,11.97,15.50713115,0.399529611,1
1789,AP/DV/82P15/2022/147,Arunachal Pradesh,Dibang Valley,"Yelmo landslide. From Hunli 42.8 kms
along NH-313 towards Anini",NH-313 (Roing-Anini road),28.450374,95.855884,Debris,Slide,Debris,Slide,0,,13.92,15.50713115,0.399529611,1
1790,AR/US/82P04/2022/037,Arunachal Pradesh,Upper Siang,North of Damro-Gingkong Slide 3,Pasighat-yingkiong road,28.452528,95.239333,Debris,Slide,Debris,Slide,0,,0.72,17.53991803,0.40713627,1
1791,AP/DV/82P15/2022/146,Arunachal Pradesh,Dibang Valley,"From Hunli 43.45 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.454481,95.854029,Debris,Slide,Debris,Slide,0,,8.88,15.50713115,0.399529611,1
1792,AP/DV/82P15/2022/145,Arunachal Pradesh,Dibang Valley,"From Hunli 43.5 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.455284,95.854018,Debris,Slide,Debris,Slide,0,,7.07,15.50713115,0.399529611,1
1761,AR/ESI/82L15/2022/62,Arunachal Pradesh,East Siang,Boleng-Dite Dime Road Slide,Boleng-Dite Dime Road,28.335376,94.956509,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,10.73,21.94893443,0.474554235,1
1762,AP/DV/82P15/2022/107,Arunachal Pradesh,Dibang Valley,"From Roing 37.6 kms along NH-313
towards Hunli","Newly connstructing Roing-
Hunli/ Anini road NH-313",28.33836,95.781715,Debris,Slide,Debris,Slide,0,,4.26,15.50713115,0.399529611,1
1763,AR/ESI/82L15/2022/61,Arunachal Pradesh,East Siang,Boleng-Dite Dime Road Slide,Boleng-Dite Dime Road,28.342551,94.987136,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,21.74,21.94893443,0.474554235,1
1764,AR/WSI/82L11/2021/17,Arunachal Pradesh,West Siang,Kamba-Kaying road slide,Aalo-Kaying Highway,28.355501,94.679544,Debris,Slide,Debris,Slide,0,,6.71,18.93540984,0.409689037,1
1765,AP/LDV/82P16/2022/131,Arunachal Pradesh,Lower Dibang Valley,"From Hunli 16.2 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.359553,95.948576,Rock,Fall,Rock,Fall,0,,12.8,18.48991803,0.477602664,1
1798,AP/DV/82P15/2022/132,Arunachal Pradesh,Dibang Valley,"From Hunli 45 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.464936,95.852312,Debris,Slide,Debris,Slide,0,,7.62,15.50713115,0.399529611,1
1799,AP/DV/82P15/2022/137,Arunachal Pradesh,Dibang Valley,"From Hunli 47.4 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.469481,95.849951,Rock,Fall,Rock,Fall,0,,15.8,15.50713115,0.399529611,1
1800,AR/US/82P04/2022/045,Arunachal Pradesh,Upper Siang,Millang-Longpong Slide,NH-513,28.470167,95.233333,Debris,Slide,Debris,Slide,0,,11.23,17.53991803,0.40713627,1
1801,AP/DV/82P15/2022/138,Arunachal Pradesh,Dibang Valley,"From Hunli 47 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.471388,95.852234,Rock,Fall,Rock,Fall,0,,11.08,15.50713115,0.399529611,1
1802,AP/DV/82P15/2022/141,Arunachal Pradesh,Dibang Valley,"From Hunli 46.4 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.472858,95.858449,Rock,Fall,Rock,Fall,0,,22.76,15.50713115,0.399529611,1
1803,AP/DV/82P15/2022/142,Arunachal Pradesh,Dibang Valley,"From Hunli 46.3 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.472863,95.858934,Rock,Fall,Rock,Fall,0,,22.76,15.50713115,0.399529611,1
1804,AP/DV/82P15/2022/140,Arunachal Pradesh,Dibang Valley,"From Hunli 46.45 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.472919,95.857932,Debris,Slide,Debris,Slide,0,,22.5,15.50713115,0.399529611,1
1805,AP/DV/82P15/2022/139,Arunachal Pradesh,Dibang Valley,"From Hunli 46.5 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.472966,95.857242,Debris,Slide,Debris,Slide,0,,22.01,15.50713115,0.399529611,1
1806,AP/DV/82P15/2022/136,Arunachal Pradesh,Dibang Valley,"From Hunli 48.1 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.474093,95.847423,Debris,Slide,Debris,Slide,0,,2.47,15.50713115,0.399529611,1
1807,AP/DV/82P15/2022/135,Arunachal Pradesh,Dibang Valley,"From Hunli 48.8 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.476722,95.841356,Rock,Fall,Rock,Fall,0,,7.98,15.50713115,0.399529611,1
1808,AP/DV/82P15/2022/134,Arunachal Pradesh,Dibang Valley,"From Hunli 48.5 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.479902,95.839317,Rock,Fall,Rock,Fall,0,,4.72,15.50713115,0.399529611,1
1777,AR/WSI/82L11/2021/18,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.42636,94.6774,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,11.57,18.93540984,0.409689037,1
1778,AR/WSI/82L11/2021/19,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.427393,94.674582,Debris,Slide,Debris,Slide,0,,12.61,18.93540984,0.409689037,1
1779,AR/WSI/82L11/2021/20,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.429931,94.6778,Debris,Slide,Debris,Slide,0,,5.34,18.93540984,0.409689037,1
1780,AR/WSI/82L11/2021/21,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.430622,94.674225,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,11.03,18.93540984,0.409689037,1
1781,AP/DV/82P15/2022/150,Arunachal Pradesh,Dibang Valley,"From Hunli 35.9 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.434292,95.876106,Debris,Slide,Debris,Slide,0,,23.63,15.50713115,0.399529611,1
1814,AP/DV/82P15/2022/128,Arunachal Pradesh,Dibang Valley,"From Hunli 52.3 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.488264,95.842761,Debris,Slide,Debris,Slide,0,,28.88,15.50713115,0.399529611,1
1815,AP/DV/82P15/2022/129,Arunachal Pradesh,Dibang Valley,"Tiwarigaon landslide. From Hunli 51.9
kms along NH-313 towards Anini",NH-313 (Roing-Anini road),28.489492,95.845459,Rock,Fall,Rock,Fall,0,,32.46,15.50713115,0.399529611,1
1816,AR/US/82P04/2022/051,Arunachal Pradesh,Upper Siang,Mariyang Slide 3,NH-513,28.490278,95.203194,Debris,Slide,Debris,Slide,0,,7.47,17.53991803,0.40713627,1
1817,AP/DV/82P15/2022/126,Arunachal Pradesh,Dibang Valley,"Arzoo landslide. From Hunli 53.7 kms
along NH-313 towards Anini",NH-313 (Roing-Anini road),28.490519,95.832301,Debris,Slide,Debris,Slide,0,,2.31,15.50713115,0.399529611,1
1818,AP/DV/82P15/2022/127,Arunachal Pradesh,Dibang Valley,"From Hunli 52.5 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.490727,95.833473,Debris,Slide,Debris,Slide,0,,1.29,15.50713115,0.399529611,1
1819,AR/US/82P04/2022/052,Arunachal Pradesh,Upper Siang,Mariyang Slide 4,NH-513,28.4915,95.202944,Debris,Slide,Debris,Slide,0,,9.19,17.53991803,0.40713627,1
1820,AP/DV/82P15/2022/125,Arunachal Pradesh,Dibang Valley,"From Hunli 55.2 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.494378,95.825225,Rock,Fall,Rock,Fall,0,,6,15.50713115,0.399529611,1
1821,AP/DV/82P15/2022/124,Arunachal Pradesh,Dibang Valley,"From Hunli 55.6 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.497294,95.827044,Debris,Slide,Debris,Slide,0,,7.02,15.50713115,0.399529611,1
1822,AR/US/82P04/2022/053,Arunachal Pradesh,Upper Siang,Mariyang-Yingkiong road Slide 1,NH-513,28.497917,95.191639,Debris,Slide,Debris,Slide,0,,9.08,17.53991803,0.40713627,1
1823,AP/DV/82P15/2022/123,Arunachal Pradesh,Dibang Valley,"From Hunli 55.8 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.498405,95.827217,Rock,Slide,Rock,Slide,0,,0.26,15.50713115,0.399529611,1
1824,AP/DV/82P15/2022/122,Arunachal Pradesh,Dibang Valley,"From Hunli 56 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.498464,95.828278,Debris,Slide,Debris,Slide,0,,3.8,15.50713115,0.399529611,1
1793,AR/WSI/82L11/2021/27A,Arunachal Pradesh,West Siang,Thumbin Slide 3,Aalo-Tato Road,28.455655,94.680282,Debris,Slide,Debris,Slide,0,,0,18.93540984,0.409689037,1
1794,AR/WSI/82L11/2021/27B,Arunachal Pradesh,West Siang,Thumbin Slide 4,Aalo-Tato Road,28.455769,94.680664,Debris,Slide,Debris,Slide,0,,0,18.93540984,0.409689037,1
1795,AP/DV/82P15/2022/144,Arunachal Pradesh,Dibang Valley,"From Hunli 43.8 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.457775,95.853489,Debris,Slide,Debris,Slide,0,,3.44,15.50713115,0.399529611,1
1796,AR/WSI/82L11/2021/28,Arunachal Pradesh,West Siang,North of Thumbin Slide,Aalo-Tato Road,28.459267,94.680108,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,7.37,18.93540984,0.409689037,1
1797,AP/DV/82P15/2022/143,Arunachal Pradesh,Dibang Valley,"From Hunli 44.5 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.462314,95.849136,Rock,Fall,Rock,Fall,0,,0.05,15.50713115,0.399529611,1
21,AS/HKN/83D10/2020/1,Assam,Hailakandi,Dwarbond- Bilaipur slide,Dwarbond- Bilaipur road,24.55,92.74,Debris,Slide,Debris,Slide,0,,0.93,12.93385246,0.40283224,1
22,AS/HKN/83D10/2020/9,Assam,Hailakandi,Purbanakshatila slide 1,Purbanakshatila,24.55,92.75,Debris,Slide,Debris,Slide,0,,0.57,12.93385246,0.40283224,1
23,AS/HKN/83D10/2020/10,Assam,Hailakandi,Purbanakshatila slide 2,Purbanakshatila,24.55,92.75,Debris,Slide,Debris,Slide,0,,0.57,12.93385246,0.40283224,1
24,AS/CHR/83D14/2020/2,Assam,Cachar,Maniarkhal Slide,Maniarkhal Pt VII (Tea estate),24.56,92.94,Debris,Slide,Debris,Slide,0,,0.57,16.40983607,0.487502186,1
1834,AR/US/82P02/2022/072,Arunachal Pradesh,Upper Siang,West of Kolung Slide 6,NH-513,28.528778,95.173278,Rock,Slide,Rock,Slide,0,,3.65,17.53991803,0.40713627,1
1835,AR/US/82P02/2022/077,Arunachal Pradesh,Upper Siang,South west of Jengging Slide,NH-513,28.531528,95.050417,Debris,Slide,Debris,Slide,0,,22.19,17.53991803,0.40713627,1
1836,AR/WSI/82L10/2022/63,Arunachal Pradesh,West Siang,"Near Dupu, Kaying-Tato Road",Kaying-Tato Road,28.535474,94.597063,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,19.4,18.93540984,0.409689037,1
1837,AR/US/82P02/2022/071,Arunachal Pradesh,Upper Siang,West of Kolung Slide 5,"NH-513(Mariyang-Yingkiong
road)",28.540139,95.168667,Debris,Slide,Debris,Slide,0,,0.36,17.53991803,0.40713627,1
1838,AR/WSI/82L10/2022/64,Arunachal Pradesh,West Siang,Payum-Dupu road Slide,Kaying Tato Road,28.543178,94.633991,Rock-cum-Debris,Slide,Debris cum Rock,Slide,0,,0.82,18.93540984,0.409689037,1
1839,AR/US/82P02/2022/076,Arunachal Pradesh,Upper Siang,Jengging Slide 1,NH-513,28.550472,95.06325,Debris,Slide,Debris,Slide,0,,4.98,17.53991803,0.40713627,1
1840,AR/US/82P02/2022/070,Arunachal Pradesh,Upper Siang,West of Kolung Slide 4,"NH-513 (Mariyang-Yingkiong
road)",28.550694,95.158333,Debris,Slide,Debris,Slide,0,,9.89,17.53991803,0.40713627,1
1809,AP/DV/82P15/2022/133,Arunachal Pradesh,Dibang Valley,"From Hunli 49.8 kms along NH-313
towards Anini",NH-313 (Roing-Anini road),28.481108,95.838317,Debris,Slide,Debris,Slide,0,,7.93,15.50713115,0.399529611,1
1810,AR/US/82P04/2022/047,Arunachal Pradesh,Upper Siang,Mariyang Slide 2,NH-513,28.484056,95.207056,Debris,Slide,Debris,Slide,0,,14.84,17.53991803,0.40713627,1
